scikit-learn/scikit-learn
PMacDaSci/r-intermediate
ramp-kits/air_passengers
sphinx-gallery/sphinx-gallery
pandas-dev/pandas
paris-saclay-cds/ramp-workflow
scikit-learn/scikit-learn
paris-saclay-cds/ramp-board
ramp-kits/fan_revenue_prediction
lesteve/euroscipy-2019-scikit-learn-tutorial
lesteve/scikit-learn-tutorial
sphinx-gallery/sample-project
ramp-kits/titanic
ramp-kits/iris
ramp-kits/boston_housing
ramp-kits/brevet
pyladies/pyladies
ramp-kits/fake_news
mwouts/jupytext
ramp-kits/human_locomotion
ramp-kits/meg
INRIA/scikit-learn-mooc
matplotlib/matplotlib
metoppv/improver
scientific-python/specs
conda-forge/improver-feedstock
napari/napari
napari/napari-plugin-engine
jni/skan
numpy/numpy
scikit-learn/blog
napari/docs
pyapp-kit/app-model
napari/npe2
napari/napari-plugin-manager
pyapp-kit/in-n-out
melissawm/sphinx-tags
