UCIDataScienceInitiative/PredictiveModeling_withPython
NSchrading/intro-spacy-nlp
sonalgupta/SPIED-viz
3Top/word2vec-api
dirkneumann/deepdist
elsevierlabs-os/soda
stitchfix/pyxley
GemsLab/VoG_Graph_Summarization
mkolod/scala-data-science
sakthipriyan/crawlpod
awesomedata/awesome-public-datasets
bplawler/crawler
tensorflow/tensorflow
fastai/courses
openai/generating-reviews-discovering-sentiment
Azure/azure-iot-sdk-python
wiseodd/generative-models
pytorch/vision
bslatkin/ringbuffer
scikit-learn-contrib/hdbscan
OpenMined/PySyft
tonylins/pytorch-mobilenet-v2
OpenMined/PyGrid-deprecated---see-PySyft-
adamheinrich/flowberry
hypriot/image-builder-rpi
pytorch/pytorch
munshkr/siddump
pydantic/pydantic
binaryfields/zinc64
crev-dev/crev-proofs
PrefectHQ/prefect
google/mediapipe
fsspec/filesystem_spec
vectordotdev/vector
jerry73204/rust-cv-convert
mapbox/polylabel
casonadams/z-tab-bar
datamonsterr/astronvim_config
LGUG2Z/helix-vim
helix-editor/helix
nix-community/poetry2nix
aimhubio/aim
NixOS/nixpkgs
fireyy/spinta
oxidecomputer/progenitor
